MaxFlow: 38.2466

B matrix:
0	0	1	0	0	1	0	0	0	1	1	0	
1	0	0	0	0	1	0	0	0	0	1	1	
0	1	0	0	1	0	0	1	0	0	0	1	
0	1	0	0	1	0	0	1	1	0	0	0	
0	0	0	0	0	0	0	0	1	1	1	1	
0	1	1	0	0	0	1	0	0	0	1	0	
1	0	1	1	0	0	0	0	1	0	0	0	
1	0	0	0	0	1	1	0	0	1	0	0	
1	0	0	1	1	0	1	0	0	0	0	0	
0	0	0	1	1	0	0	1	0	0	0	1	
0	0	0	0	0	1	1	0	1	1	0	0	
0	1	1	1	0	0	0	1	0	0	0	0	

Traffic matrix:
0	6.50272	8.8462	9.69505	9.67205	10.8189	9.87817	8.03687	9.25002	9.68509	9.26404	7.6464	
10.0616	0	8.51729	7.31263	7.11513	10.5772	9.23704	10.3237	8.94137	8.20473	9.35986	10.9337	
7.26014	9.96755	0	9.73044	10.9639	6.99692	6.16865	10.7211	6.64329	6.8541	8.92919	9.97715	
7.7351	11.1674	8.33556	0	11.323	7.07744	7.03049	11.743	10.2855	7.61662	7.93263	9.26909	
6.42131	7.75868	7.53362	6.57561	0	8.66985	8.65504	6.97092	11.8416	10.6522	8.50782	9.44565	
6.22227	10.1179	9.24695	6.20412	8.71723	0	10.3276	6.71851	6.60016	7.44882	10.9665	7.05391	
7.7132	8.33652	10.5176	10.1339	9.33222	9.23287	0	8.46261	9.65613	7.89035	8.3319	8.68082	
8.26265	8.67782	6.08909	9.48731	8.53696	11.2184	11.6058	0	8.53544	9.00159	9.39166	6.62992	
8.2812	9.38972	7.98814	9.55118	10.9323	6.5052	10.6071	8.62576	0	7.10797	6.94129	9.30919	
7.05487	9.57089	8.82832	11.9017	11.7875	8.32673	6.26804	10.8338	9.14849	0	8.38127	11.7822	
7.84101	10.2345	7.14146	9.19484	9.92281	11.7885	9.82998	8.60955	10.9584	9.02109	0	6.58806	
6.6833	9.75598	10.5431	8.94562	7.11183	8.63585	6.98193	11.8244	8.49407	6.64533	6.68257	0	

Flow matrix:
0	0	38.2466	0	0	38.2466	0	0	0	38.2466	38.2466	0	
38.2466	0	0	0	0	38.2466	0	0	0	0	38.2466	38.2466	
0	38.2466	0	0	38.2466	0	0	38.2466	0	0	0	38.2466	
0	38.2466	0	0	38.2466	0	0	38.2466	38.2466	0	0	0	
0	0	0	0	0	0	0	0	38.2466	38.2466	38.2466	38.2466	
0	38.2466	38.2466	0	0	0	38.2466	0	0	0	38.2466	0	
38.2466	0	38.2466	38.2466	0	0	0	0	38.2466	0	0	0	
38.2466	0	0	0	0	38.2466	38.2466	0	0	38.2466	0	0	
38.2466	0	0	38.2466	38.2466	0	38.2466	0	0	0	0	0	
0	0	0	38.2466	38.2466	0	0	38.2466	0	0	0	38.2466	
0	0	0	0	0	38.2466	38.2466	0	38.2466	38.2466	0	0	
0	38.2466	38.2466	38.2466	0	0	0	38.2466	0	0	0	0	

Flow Specific matrices:
From Source 1 to Sink 1
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
From Source 1 to Sink 2
0	0	0	0	0	0	0	0	0	6.50272	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	6.50272	0	0	0	0	0	0	0	0	0	0	
From Source 1 to Sink 3
0	0	8.8462	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
From Source 1 to Sink 4
0	0	0	0	0	0	0	0	0	0	9.69505	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	9.69505	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
From Source 1 to Sink 5
0	0	0	0	0	9.67205	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	9.67205	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
From Source 1 to Sink 6
0	0	0	0	0	10.8189	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
From Source 1 to Sink 7
0	0	0	0	0	0	0	0	0	9.87817	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
